FREQ       | RATIO      | MAX_S      | RESULT
152.5626   | 1.11330    | 0.99993    | ALIVE !!!
152.5726   | 1.11338    | 0.99924    | ALIVE !!!
152.5826   | 1.11345    | 0.99726    | ALIVE !!!
152.5926   | 1.11352    | 0.99716    | ALIVE !!!
152.6026   | 1.11360    | 0.99816    | ALIVE !!!
152.6126   | 1.11367    | 0.99989    | ALIVE !!!
152.6226   | 1.11374    | 0.99994    | ALIVE !!!
152.6326   | 1.11381    | 0.99980    | ALIVE !!!
152.6426   | 1.11389    | 0.99992    | ALIVE !!!
152.6526   | 1.11396    | 0.99970    | ALIVE !!!
152.6626   | 1.11403    | 0.99992    | ALIVE !!!
152.6726   | 1.11411    | 0.99906    | ALIVE !!!
152.6826   | 1.11418    | 0.99993    | ALIVE !!!
152.6926   | 1.11425    | 0.99997    | ALIVE !!!
152.7026   | 1.11432    | 0.99988    | ALIVE !!!
152.7126   | 1.11440    | 0.99997    | ALIVE !!!
152.7226   | 1.11447    | 0.99982    | ALIVE !!!
152.7326   | 1.11454    | 0.99978    | ALIVE !!!
152.7426   | 1.11462    | 0.99972    | ALIVE !!!
152.7526   | 1.11469    | 0.99994    | ALIVE !!!
152.7626   | 1.11476    | 0.99974    | ALIVE !!!
152.7726   | 1.11484    | 0.99978    | ALIVE !!!
152.7826   | 1.11491    | 0.99991    | ALIVE !!!
152.7926   | 1.11498    | 0.99985    | ALIVE !!!
152.8026   | 1.11505    | 0.99956    | ALIVE !!!
152.8126   | 1.11513    | 0.99997    | ALIVE !!!
152.8226   | 1.11520    | 0.99994    | ALIVE !!!
152.8326   | 1.11527    | 0.99980    | ALIVE !!!
152.8426   | 1.11535    | 0.99979    | ALIVE !!!
152.8526   | 1.11542    | 0.99993    | ALIVE !!!
152.8626   | 1.11549    | 0.99978    | ALIVE !!!
152.8726   | 1.11557    | 0.99993    | ALIVE !!!
152.8826   | 1.11564    | 0.99997    | ALIVE !!!
152.8926   | 1.11571    | 0.99962    | ALIVE !!!
152.9026   | 1.11578    | 0.99972    | ALIVE !!!
152.9126   | 1.11586    | 0.99976    | ALIVE !!!
152.9226   | 1.11593    | 1.00000    | ALIVE !!!
152.9326   | 1.11600    | 0.99983    | ALIVE !!!
152.9426   | 1.11608    | 0.99980    | ALIVE !!!
152.9526   | 1.11615    | 0.99772    | ALIVE !!!
152.9626   | 1.11622    | 0.99997    | ALIVE !!!
152.9726   | 1.11630    | 0.99987    | ALIVE !!!
152.9826   | 1.11637    | 0.99990    | ALIVE !!!
152.9926   | 1.11644    | 0.99995    | ALIVE !!!
153.0027   | 1.11651    | 0.99996    | ALIVE !!!
153.0127   | 1.11659    | 0.99982    | ALIVE !!!
153.0227   | 1.11666    | 0.99994    | ALIVE !!!
153.0327   | 1.11673    | 0.99998    | ALIVE !!!
153.0427   | 1.11681    | 0.99965    | ALIVE !!!
153.0527   | 1.11688    | 0.99988    | ALIVE !!!
153.0627   | 1.11695    | 0.99997    | ALIVE !!!
153.0727   | 1.11703    | 0.98759    | ALIVE !!!
153.0827   | 1.11710    | 0.99992    | ALIVE !!!
153.0927   | 1.11717    | 0.99998    | ALIVE !!!
153.1027   | 1.11724    | 0.99974    | ALIVE !!!
153.1127   | 1.11732    | 0.99999    | ALIVE !!!
153.1227   | 1.11739    | 1.00000    | ALIVE !!!
153.1327   | 1.11746    | 0.99986    | ALIVE !!!
153.1427   | 1.11754    | 0.99980    | ALIVE !!!
153.1527   | 1.11761    | 0.99965    | ALIVE !!!
153.1627   | 1.11768    | 0.99999    | ALIVE !!!
153.1727   | 1.11775    | 0.99979    | ALIVE !!!
153.1827   | 1.11783    | 0.99993    | ALIVE !!!
153.1927   | 1.11790    | 0.99998    | ALIVE !!!
153.2027   | 1.11797    | 0.99971    | ALIVE !!!
153.2127   | 1.11805    | 0.99981    | ALIVE !!!
153.2227   | 1.11812    | 0.99986    | ALIVE !!!
153.2327   | 1.11819    | 0.99987    | ALIVE !!!
153.2427   | 1.11827    | 0.99991    | ALIVE !!!
153.2527   | 1.11834    | 0.99989    | ALIVE !!!
153.2627   | 1.11841    | 0.99997    | ALIVE !!!
153.2727   | 1.11848    | 0.99969    | ALIVE !!!
153.2827   | 1.11856    | 0.99811    | ALIVE !!!
153.2927   | 1.11863    | 0.99908    | ALIVE !!!
153.3027   | 1.11870    | 0.99998    | ALIVE !!!
153.3127   | 1.11878    | 0.99933    | ALIVE !!!
153.3227   | 1.11885    | 0.99977    | ALIVE !!!
153.3327   | 1.11892    | 0.99996    | ALIVE !!!
153.3427   | 1.11900    | 0.99982    | ALIVE !!!
153.3527   | 1.11907    | 0.99996    | ALIVE !!!
153.3627   | 1.11914    | 0.99952    | ALIVE !!!
153.3727   | 1.11921    | 0.99998    | ALIVE !!!
153.3827   | 1.11929    | 0.99977    | ALIVE !!!
153.3927   | 1.11936    | 0.99998    | ALIVE !!!
153.4027   | 1.11943    | 0.99977    | ALIVE !!!
153.4127   | 1.11951    | 0.99983    | ALIVE !!!
153.4227   | 1.11958    | 0.99982    | ALIVE !!!
153.4327   | 1.11965    | 0.99984    | ALIVE !!!
153.4427   | 1.11973    | 0.99953    | ALIVE !!!
153.4527   | 1.11980    | 0.99996    | ALIVE !!!
153.4627   | 1.11987    | 0.99990    | ALIVE !!!
153.4727   | 1.11994    | 0.99993    | ALIVE !!!
153.4827   | 1.12002    | 0.99997    | ALIVE !!!
153.4927   | 1.12009    | 0.99988    | ALIVE !!!
153.5027   | 1.12016    | 0.99956    | ALIVE !!!
153.5127   | 1.12024    | 0.99982    | ALIVE !!!
153.5227   | 1.12031    | 0.99999    | ALIVE !!!
153.5327   | 1.12038    | 0.99992    | ALIVE !!!
153.5427   | 1.12046    | 0.99999    | ALIVE !!!
153.5527   | 1.12053    | 0.99985    | ALIVE !!!
153.5627   | 1.12060    | 0.99994    | ALIVE !!!
153.5727   | 1.12067    | 0.99993    | ALIVE !!!
153.5827   | 1.12075    | 0.99945    | ALIVE !!!
153.5927   | 1.12082    | 0.99993    | ALIVE !!!
153.6027   | 1.12089    | 0.99981    | ALIVE !!!
153.6127   | 1.12097    | 0.99999    | ALIVE !!!
153.6227   | 1.12104    | 0.99998    | ALIVE !!!
153.6327   | 1.12111    | 0.99995    | ALIVE !!!
153.6427   | 1.12118    | 0.99995    | ALIVE !!!
153.6527   | 1.12126    | 0.99983    | ALIVE !!!
153.6627   | 1.12133    | 0.99993    | ALIVE !!!
153.6727   | 1.12140    | 0.99982    | ALIVE !!!
153.6827   | 1.12148    | 0.99956    | ALIVE !!!
153.6927   | 1.12155    | 0.99984    | ALIVE !!!
153.7027   | 1.12162    | 0.99992    | ALIVE !!!
153.7127   | 1.12170    | 0.99984    | ALIVE !!!
153.7227   | 1.12177    | 0.99985    | ALIVE !!!
153.7327   | 1.12184    | 0.99999    | ALIVE !!!
153.7427   | 1.12191    | 0.99995    | ALIVE !!!
153.7527   | 1.12199    | 0.99998    | ALIVE !!!
153.7627   | 1.12206    | 0.99973    | ALIVE !!!
153.7727   | 1.12213    | 0.99982    | ALIVE !!!
153.7827   | 1.12221    | 0.99957    | ALIVE !!!
153.7927   | 1.12228    | 0.99997    | ALIVE !!!
153.8027   | 1.12235    | 0.99998    | ALIVE !!!
153.8127   | 1.12243    | 0.99997    | ALIVE !!!
153.8227   | 1.12250    | 0.99998    | ALIVE !!!
153.8327   | 1.12257    | 0.99997    | ALIVE !!!
153.8427   | 1.12264    | 1.00000    | ALIVE !!!
153.8527   | 1.12272    | 0.99996    | ALIVE !!!
153.8627   | 1.12279    | 0.99986    | ALIVE !!!
153.8727   | 1.12286    | 0.99972    | ALIVE !!!
153.8827   | 1.12294    | 0.99971    | ALIVE !!!
153.8927   | 1.12301    | 0.99978    | ALIVE !!!
153.9027   | 1.12308    | 0.99984    | ALIVE !!!
153.9127   | 1.12316    | 0.99789    | ALIVE !!!
153.9227   | 1.12323    | 0.99982    | ALIVE !!!
153.9327   | 1.12330    | 0.99971    | ALIVE !!!
153.9427   | 1.12337    | 0.99942    | ALIVE !!!
153.9527   | 1.12345    | 0.99986    | ALIVE !!!
153.9627   | 1.12352    | 0.99973    | ALIVE !!!
153.9727   | 1.12359    | 0.99976    | ALIVE !!!
153.9827   | 1.12367    | 0.99983    | ALIVE !!!
153.9927   | 1.12374    | 0.99994    | ALIVE !!!
154.0027   | 1.12381    | 0.99998    | ALIVE !!!
154.0127   | 1.12388    | 0.99981    | ALIVE !!!
154.0227   | 1.12396    | 0.99995    | ALIVE !!!
154.0327   | 1.12403    | 0.99996    | ALIVE !!!
154.0427   | 1.12410    | 0.99945    | ALIVE !!!
154.0527   | 1.12418    | 0.99989    | ALIVE !!!
154.0627   | 1.12425    | 0.99983    | ALIVE !!!
154.0727   | 1.12432    | 0.99994    | ALIVE !!!
154.0827   | 1.12440    | 0.99975    | ALIVE !!!
154.0927   | 1.12447    | 0.99976    | ALIVE !!!
154.1027   | 1.12454    | 0.99996    | ALIVE !!!
154.1127   | 1.12461    | 0.99983    | ALIVE !!!
154.1227   | 1.12469    | 0.99985    | ALIVE !!!
154.1327   | 1.12476    | 0.99991    | ALIVE !!!
154.1427   | 1.12483    | 0.99994    | ALIVE !!!
154.1527   | 1.12491    | 0.99987    | ALIVE !!!
154.1627   | 1.12498    | 0.99963    | ALIVE !!!
154.1727   | 1.12505    | 0.99999    | ALIVE !!!
154.1827   | 1.12513    | 0.99999    | ALIVE !!!
154.1927   | 1.12520    | 0.99988    | ALIVE !!!
154.2027   | 1.12527    | 0.99992    | ALIVE !!!
154.2127   | 1.12534    | 0.99991    | ALIVE !!!
154.2227   | 1.12542    | 0.99985    | ALIVE !!!
154.2327   | 1.12549    | 0.99989    | ALIVE !!!
154.2427   | 1.12556    | 0.99971    | ALIVE !!!
154.2527   | 1.12564    | 0.99998    | ALIVE !!!
154.2627   | 1.12571    | 0.99989    | ALIVE !!!
154.2727   | 1.12578    | 0.99965    | ALIVE !!!
154.2827   | 1.12586    | 0.99544    | ALIVE !!!
154.2927   | 1.12593    | 0.99983    | ALIVE !!!
154.3027   | 1.12600    | 0.99994    | ALIVE !!!
154.3127   | 1.12607    | 0.99999    | ALIVE !!!
154.3227   | 1.12615    | 0.99978    | ALIVE !!!
154.3327   | 1.12622    | 0.99991    | ALIVE !!!
154.3427   | 1.12629    | 0.99972    | ALIVE !!!
154.3527   | 1.12637    | 0.99999    | ALIVE !!!
154.3627   | 1.12644    | 0.99984    | ALIVE !!!
154.3727   | 1.12651    | 0.99950    | ALIVE !!!
154.3827   | 1.12659    | 0.99971    | ALIVE !!!
154.3927   | 1.12666    | 1.00000    | ALIVE !!!
154.4027   | 1.12673    | 0.99978    | ALIVE !!!
154.4127   | 1.12680    | 0.99936    | ALIVE !!!
154.4227   | 1.12688    | 0.99977    | ALIVE !!!
154.4327   | 1.12695    | 0.99994    | ALIVE !!!
154.4427   | 1.12702    | 0.99990    | ALIVE !!!
154.4527   | 1.12710    | 0.99990    | ALIVE !!!
154.4627   | 1.12717    | 0.99989    | ALIVE !!!
154.4727   | 1.12724    | 0.99996    | ALIVE !!!
154.4827   | 1.12731    | 0.99998    | ALIVE !!!
154.4927   | 1.12739    | 0.99983    | ALIVE !!!
154.5027   | 1.12746    | 0.99995    | ALIVE !!!
154.5127   | 1.12753    | 0.99986    | ALIVE !!!
154.5227   | 1.12761    | 0.99917    | ALIVE !!!
154.5327   | 1.12768    | 0.99942    | ALIVE !!!
154.5427   | 1.12775    | 0.99975    | ALIVE !!!
154.5527   | 1.12783    | 0.99987    | ALIVE !!!
154.5627   | 1.12790    | 0.99992    | ALIVE !!!
154.5727   | 1.12797    | 0.99996    | ALIVE !!!
154.5827   | 1.12804    | 0.99997    | ALIVE !!!
154.5927   | 1.12812    | 0.99995    | ALIVE !!!
154.6027   | 1.12819    | 0.99969    | ALIVE !!!
154.6127   | 1.12826    | 0.99962    | ALIVE !!!
154.6227   | 1.12834    | 0.99998    | ALIVE !!!
154.6327   | 1.12841    | 0.99979    | ALIVE !!!
154.6427   | 1.12848    | 0.99988    | ALIVE !!!
154.6527   | 1.12856    | 0.99998    | ALIVE !!!
154.6627   | 1.12863    | 0.99877    | ALIVE !!!
154.6727   | 1.12870    | 0.99997    | ALIVE !!!
154.6827   | 1.12877    | 0.99998    | ALIVE !!!
154.6927   | 1.12885    | 0.99955    | ALIVE !!!
154.7027   | 1.12892    | 0.99994    | ALIVE !!!
154.7127   | 1.12899    | 0.99996    | ALIVE !!!
154.7227   | 1.12907    | 0.99988    | ALIVE !!!
154.7327   | 1.12914    | 0.99981    | ALIVE !!!
154.7427   | 1.12921    | 0.99997    | ALIVE !!!
154.7527   | 1.12929    | 0.99999    | ALIVE !!!
154.7627   | 1.12936    | 0.99987    | ALIVE !!!
154.7727   | 1.12943    | 0.99987    | ALIVE !!!
154.7827   | 1.12950    | 0.99999    | ALIVE !!!
154.7927   | 1.12958    | 0.99968    | ALIVE !!!
154.8027   | 1.12965    | 0.99993    | ALIVE !!!
154.8127   | 1.12972    | 0.99996    | ALIVE !!!
154.8227   | 1.12980    | 0.99993    | ALIVE !!!
154.8327   | 1.12987    | 0.99993    | ALIVE !!!
154.8427   | 1.12994    | 0.99999    | ALIVE !!!
154.8527   | 1.13002    | 0.99239    | ALIVE !!!
154.8627   | 1.13009    | 0.99987    | ALIVE !!!
154.8727   | 1.13016    | 0.99983    | ALIVE !!!
154.8827   | 1.13023    | 0.99969    | ALIVE !!!
154.8927   | 1.13031    | 0.99998    | ALIVE !!!
154.9027   | 1.13038    | 0.99967    | ALIVE !!!
154.9127   | 1.13045    | 0.99989    | ALIVE !!!
154.9227   | 1.13053    | 0.99964    | ALIVE !!!
154.9327   | 1.13060    | 0.99996    | ALIVE !!!
154.9427   | 1.13067    | 0.99996    | ALIVE !!!
154.9527   | 1.13074    | 0.99998    | ALIVE !!!
154.9627   | 1.13082    | 0.99993    | ALIVE !!!
154.9727   | 1.13089    | 0.99998    | ALIVE !!!
154.9827   | 1.13096    | 1.00000    | ALIVE !!!
154.9927   | 1.13104    | 0.99972    | ALIVE !!!
155.0028   | 1.13111    | 0.99990    | ALIVE !!!
155.0128   | 1.13118    | 0.99973    | ALIVE !!!
155.0228   | 1.13126    | 0.99999    | ALIVE !!!
155.0328   | 1.13133    | 0.99935    | ALIVE !!!
155.0428   | 1.13140    | 0.99983    | ALIVE !!!
155.0528   | 1.13147    | 0.99992    | ALIVE !!!
155.0628   | 1.13155    | 0.99996    | ALIVE !!!
155.0728   | 1.13162    | 0.99988    | ALIVE !!!
155.0828   | 1.13169    | 0.99979    | ALIVE !!!
155.0928   | 1.13177    | 0.99968    | ALIVE !!!
155.1028   | 1.13184    | 0.99982    | ALIVE !!!
155.1128   | 1.13191    | 0.99984    | ALIVE !!!
155.1228   | 1.13199    | 0.99991    | ALIVE !!!
155.1328   | 1.13206    | 0.99992    | ALIVE !!!
155.1428   | 1.13213    | 0.99988    | ALIVE !!!
155.1528   | 1.13220    | 0.99925    | ALIVE !!!
155.1628   | 1.13228    | 0.99994    | ALIVE !!!
155.1728   | 1.13235    | 0.99992    | ALIVE !!!
155.1828   | 1.13242    | 0.99990    | ALIVE !!!
155.1928   | 1.13250    | 0.99990    | ALIVE !!!
155.2028   | 1.13257    | 0.99981    | ALIVE !!!
155.2128   | 1.13264    | 0.99987    | ALIVE !!!
155.2228   | 1.13272    | 0.99987    | ALIVE !!!
155.2328   | 1.13279    | 0.99964    | ALIVE !!!
155.2428   | 1.13286    | 0.99974    | ALIVE !!!
155.2528   | 1.13293    | 0.99996    | ALIVE !!!
155.2628   | 1.13301    | 0.99991    | ALIVE !!!
155.2728   | 1.13308    | 0.99991    | ALIVE !!!
155.2828   | 1.13315    | 0.99990    | ALIVE !!!
155.2928   | 1.13323    | 0.99994    | ALIVE !!!
155.3028   | 1.13330    | 0.99945    | ALIVE !!!
155.3128   | 1.13337    | 0.99918    | ALIVE !!!
155.3228   | 1.13344    | 0.99992    | ALIVE !!!
155.3328   | 1.13352    | 0.99990    | ALIVE !!!
155.3428   | 1.13359    | 0.99990    | ALIVE !!!
155.3528   | 1.13366    | 0.99993    | ALIVE !!!
155.3628   | 1.13374    | 0.99996    | ALIVE !!!
155.3728   | 1.13381    | 0.99996    | ALIVE !!!
155.3828   | 1.13388    | 0.99970    | ALIVE !!!
155.3928   | 1.13396    | 0.99977    | ALIVE !!!
155.4028   | 1.13403    | 0.99702    | ALIVE !!!
155.4128   | 1.13410    | 0.99989    | ALIVE !!!
155.4228   | 1.13417    | 0.99991    | ALIVE !!!
155.4328   | 1.13425    | 0.99995    | ALIVE !!!
155.4428   | 1.13432    | 0.99998    | ALIVE !!!
155.4528   | 1.13439    | 0.99939    | ALIVE !!!
155.4628   | 1.13447    | 0.99986    | ALIVE !!!
155.4728   | 1.13454    | 0.99995    | ALIVE !!!
155.4828   | 1.13461    | 0.99992    | ALIVE !!!
155.4928   | 1.13469    | 0.99994    | ALIVE !!!
155.5028   | 1.13476    | 0.99950    | ALIVE !!!
155.5128   | 1.13483    | 0.99994    | ALIVE !!!
155.5228   | 1.13490    | 1.00000    | ALIVE !!!
155.5328   | 1.13498    | 0.99983    | ALIVE !!!
155.5428   | 1.13505    | 0.99991    | ALIVE !!!
155.5528   | 1.13512    | 0.99994    | ALIVE !!!
155.5628   | 1.13520    | 0.99990    | ALIVE !!!
155.5728   | 1.13527    | 0.99980    | ALIVE !!!
155.5828   | 1.13534    | 0.99999    | ALIVE !!!
155.5928   | 1.13542    | 0.99984    | ALIVE !!!
155.6028   | 1.13549    | 0.99988    | ALIVE !!!
155.6128   | 1.13556    | 0.99960    | ALIVE !!!
155.6228   | 1.13563    | 0.99844    | ALIVE !!!
155.6328   | 1.13571    | 1.00000    | ALIVE !!!
155.6428   | 1.13578    | 0.99991    | ALIVE !!!
155.6528   | 1.13585    | 0.99997    | ALIVE !!!
155.6628   | 1.13593    | 0.99989    | ALIVE !!!
155.6728   | 1.13600    | 0.99994    | ALIVE !!!
155.6828   | 1.13607    | 0.99973    | ALIVE !!!
155.6928   | 1.13615    | 0.99927    | ALIVE !!!
155.7028   | 1.13622    | 0.99951    | ALIVE !!!
155.7128   | 1.13629    | 0.99996    | ALIVE !!!
155.7228   | 1.13636    | 0.99946    | ALIVE !!!
155.7328   | 1.13644    | 0.99999    | ALIVE !!!
155.7428   | 1.13651    | 0.99997    | ALIVE !!!
155.7528   | 1.13658    | 0.99987    | ALIVE !!!
155.7628   | 1.13666    | 0.99990    | ALIVE !!!
155.7728   | 1.13673    | 0.99980    | ALIVE !!!
155.7828   | 1.13680    | 0.99994    | ALIVE !!!
155.7928   | 1.13687    | 0.99996    | ALIVE !!!
155.8028   | 1.13695    | 0.99974    | ALIVE !!!
155.8128   | 1.13702    | 0.99994    | ALIVE !!!
155.8228   | 1.13709    | 0.99998    | ALIVE !!!
155.8328   | 1.13717    | 0.99994    | ALIVE !!!
155.8428   | 1.13724    | 0.99990    | ALIVE !!!
155.8528   | 1.13731    | 0.99813    | ALIVE !!!
155.8628   | 1.13739    | 0.99996    | ALIVE !!!
155.8728   | 1.13746    | 0.99965    | ALIVE !!!
155.8828   | 1.13753    | 0.99952    | ALIVE !!!
155.8928   | 1.13760    | 0.99997    | ALIVE !!!
155.9028   | 1.13768    | 0.99688    | ALIVE !!!
155.9128   | 1.13775    | 0.99952    | ALIVE !!!
155.9228   | 1.13782    | 0.99993    | ALIVE !!!
155.9328   | 1.13790    | 0.99979    | ALIVE !!!
155.9428   | 1.13797    | 0.99982    | ALIVE !!!
155.9528   | 1.13804    | 0.99982    | ALIVE !!!
155.9628   | 1.13812    | 0.99996    | ALIVE !!!
155.9728   | 1.13819    | 0.99985    | ALIVE !!!
155.9828   | 1.13826    | 0.99988    | ALIVE !!!
155.9928   | 1.13833    | 0.99996    | ALIVE !!!
156.0028   | 1.13841    | 0.99990    | ALIVE !!!
156.0128   | 1.13848    | 0.99982    | ALIVE !!!
156.0228   | 1.13855    | 0.99989    | ALIVE !!!
156.0328   | 1.13863    | 0.99988    | ALIVE !!!
156.0428   | 1.13870    | 0.99978    | ALIVE !!!
156.0528   | 1.13877    | 0.99968    | ALIVE !!!
156.0628   | 1.13885    | 0.99980    | ALIVE !!!
156.0728   | 1.13892    | 0.99991    | ALIVE !!!
156.0828   | 1.13899    | 0.99992    | ALIVE !!!
156.0928   | 1.13906    | 0.99998    | ALIVE !!!
156.1028   | 1.13914    | 0.99971    | ALIVE !!!
156.1128   | 1.13921    | 0.99995    | ALIVE !!!
156.1228   | 1.13928    | 0.99994    | ALIVE !!!
156.1328   | 1.13936    | 0.99985    | ALIVE !!!
156.1428   | 1.13943    | 0.99984    | ALIVE !!!
156.1528   | 1.13950    | 0.99988    | ALIVE !!!
156.1628   | 1.13958    | 0.99995    | ALIVE !!!
156.1728   | 1.13965    | 0.99998    | ALIVE !!!
156.1828   | 1.13972    | 0.99999    | ALIVE !!!
156.1928   | 1.13979    | 0.99985    | ALIVE !!!
156.2028   | 1.13987    | 0.99976    | ALIVE !!!
156.2128   | 1.13994    | 0.99999    | ALIVE !!!
156.2228   | 1.14001    | 0.99905    | ALIVE !!!
156.2328   | 1.14009    | 0.99982    | ALIVE !!!
156.2428   | 1.14016    | 0.99990    | ALIVE !!!
156.2528   | 1.14023    | 0.99979    | ALIVE !!!
156.2628   | 1.14030    | 0.99999    | ALIVE !!!
156.2728   | 1.14038    | 0.99991    | ALIVE !!!
156.2828   | 1.14045    | 0.99997    | ALIVE !!!
156.2928   | 1.14052    | 0.99989    | ALIVE !!!
156.3028   | 1.14060    | 0.99962    | ALIVE !!!
156.3128   | 1.14067    | 0.99996    | ALIVE !!!
156.3228   | 1.14074    | 0.99991    | ALIVE !!!
156.3328   | 1.14082    | 0.99989    | ALIVE !!!
156.3428   | 1.14089    | 0.99999    | ALIVE !!!
156.3528   | 1.14096    | 1.00000    | ALIVE !!!
156.3628   | 1.14103    | 0.99984    | ALIVE !!!
156.3728   | 1.14111    | 0.99932    | ALIVE !!!
156.3828   | 1.14118    | 0.99976    | ALIVE !!!
156.3928   | 1.14125    | 0.99995    | ALIVE !!!
156.4028   | 1.14133    | 0.99981    | ALIVE !!!
156.4128   | 1.14140    | 0.99969    | ALIVE !!!
156.4228   | 1.14147    | 0.99997    | ALIVE !!!
156.4328   | 1.14155    | 0.99995    | ALIVE !!!
156.4428   | 1.14162    | 0.99988    | ALIVE !!!
156.4528   | 1.14169    | 0.99997    | ALIVE !!!
156.4628   | 1.14176    | 0.99965    | ALIVE !!!
156.4728   | 1.14184    | 0.99905    | ALIVE !!!
156.4828   | 1.14191    | 0.99983    | ALIVE !!!
156.4928   | 1.14198    | 0.99938    | ALIVE !!!
156.5028   | 1.14206    | 0.99988    | ALIVE !!!
156.5128   | 1.14213    | 0.99995    | ALIVE !!!
156.5228   | 1.14220    | 0.99984    | ALIVE !!!
156.5328   | 1.14228    | 0.99993    | ALIVE !!!
156.5428   | 1.14235    | 0.99978    | ALIVE !!!
156.5528   | 1.14242    | 0.99996    | ALIVE !!!
156.5628   | 1.14249    | 0.99996    | ALIVE !!!
156.5728   | 1.14257    | 0.99998    | ALIVE !!!
156.5828   | 1.14264    | 0.99991    | ALIVE !!!
156.5928   | 1.14271    | 0.99990    | ALIVE !!!
156.6028   | 1.14279    | 0.99993    | ALIVE !!!
156.6128   | 1.14286    | 0.99999    | ALIVE !!!
156.6228   | 1.14293    | 0.99992    | ALIVE !!!
156.6328   | 1.14300    | 0.99984    | ALIVE !!!
156.6428   | 1.14308    | 0.99981    | ALIVE !!!
156.6528   | 1.14315    | 0.99963    | ALIVE !!!
156.6628   | 1.14322    | 0.99995    | ALIVE !!!
156.6728   | 1.14330    | 0.99991    | ALIVE !!!
156.6828   | 1.14337    | 0.99987    | ALIVE !!!
156.6928   | 1.14344    | 0.99999    | ALIVE !!!
156.7028   | 1.14352    | 0.99992    | ALIVE !!!
156.7128   | 1.14359    | 0.99996    | ALIVE !!!
156.7228   | 1.14366    | 0.99983    | ALIVE !!!
156.7328   | 1.14373    | 0.99982    | ALIVE !!!
156.7428   | 1.14381    | 0.99994    | ALIVE !!!
156.7528   | 1.14388    | 0.99998    | ALIVE !!!
156.7628   | 1.14395    | 0.99999    | ALIVE !!!
156.7728   | 1.14403    | 0.99981    | ALIVE !!!
156.7828   | 1.14410    | 0.99998    | ALIVE !!!
156.7928   | 1.14417    | 0.99986    | ALIVE !!!
156.8028   | 1.14425    | 0.99996    | ALIVE !!!
156.8128   | 1.14432    | 0.99978    | ALIVE !!!
156.8228   | 1.14439    | 0.99995    | ALIVE !!!
156.8328   | 1.14446    | 0.99984    | ALIVE !!!
156.8428   | 1.14454    | 0.99978    | ALIVE !!!
156.8528   | 1.14461    | 0.99990    | ALIVE !!!
156.8628   | 1.14468    | 0.99998    | ALIVE !!!
156.8728   | 1.14476    | 0.99995    | ALIVE !!!
156.8828   | 1.14483    | 0.99979    | ALIVE !!!
156.8928   | 1.14490    | 0.99949    | ALIVE !!!
156.9028   | 1.14498    | 0.99988    | ALIVE !!!
156.9128   | 1.14505    | 0.99988    | ALIVE !!!
156.9228   | 1.14512    | 0.99987    | ALIVE !!!
156.9328   | 1.14519    | 0.99985    | ALIVE !!!
156.9428   | 1.14527    | 0.99984    | ALIVE !!!
156.9528   | 1.14534    | 0.99994    | ALIVE !!!
156.9628   | 1.14541    | 0.99980    | ALIVE !!!
156.9728   | 1.14549    | 0.99989    | ALIVE !!!
156.9828   | 1.14556    | 0.99988    | ALIVE !!!
156.9928   | 1.14563    | 0.99981    | ALIVE !!!
157.0029   | 1.14571    | 0.99997    | ALIVE !!!
157.0129   | 1.14578    | 0.99999    | ALIVE !!!
157.0229   | 1.14585    | 0.99947    | ALIVE !!!
157.0329   | 1.14592    | 0.99967    | ALIVE !!!
157.0429   | 1.14600    | 0.99981    | ALIVE !!!
157.0529   | 1.14607    | 0.99944    | ALIVE !!!
157.0629   | 1.14614    | 0.99952    | ALIVE !!!
157.0729   | 1.14622    | 0.99957    | ALIVE !!!
157.0829   | 1.14629    | 0.99972    | ALIVE !!!
157.0929   | 1.14636    | 0.99954    | ALIVE !!!
157.1029   | 1.14643    | 0.99948    | ALIVE !!!
157.1129   | 1.14651    | 0.99976    | ALIVE !!!
157.1229   | 1.14658    | 0.99936    | ALIVE !!!
157.1329   | 1.14665    | 0.99997    | ALIVE !!!
157.1429   | 1.14673    | 0.99990    | ALIVE !!!
157.1529   | 1.14680    | 0.99990    | ALIVE !!!
157.1629   | 1.14687    | 0.99983    | ALIVE !!!
157.1729   | 1.14695    | 0.99998    | ALIVE !!!
157.1829   | 1.14702    | 0.99971    | ALIVE !!!
157.1929   | 1.14709    | 0.99997    | ALIVE !!!
157.2029   | 1.14716    | 0.99974    | ALIVE !!!
157.2129   | 1.14724    | 0.99964    | ALIVE !!!
157.2229   | 1.14731    | 0.99983    | ALIVE !!!
157.2329   | 1.14738    | 0.99970    | ALIVE !!!
157.2429   | 1.14746    | 0.99997    | ALIVE !!!
157.2529   | 1.14753    | 0.99988    | ALIVE !!!
157.2629   | 1.14760    | 0.99992    | ALIVE !!!
157.2729   | 1.14768    | 0.99992    | ALIVE !!!
157.2829   | 1.14775    | 0.99982    | ALIVE !!!
157.2929   | 1.14782    | 0.99978    | ALIVE !!!
157.3029   | 1.14789    | 0.99987    | ALIVE !!!
157.3129   | 1.14797    | 0.99993    | ALIVE !!!
157.3229   | 1.14804    | 0.99995    | ALIVE !!!
157.3329   | 1.14811    | 0.99947    | ALIVE !!!
157.3429   | 1.14819    | 0.99971    | ALIVE !!!
157.3529   | 1.14826    | 0.99987    | ALIVE !!!
157.3629   | 1.14833    | 0.99998    | ALIVE !!!
